Id,ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,TotalDistance,TotalDistanceMiles
5553957443,5/12/2016,222,48,6,8,0,1.059999943,0.400000006,0.5799999833,2.039999932,1.267596798
5577150313,4/12/2016,728,140,16,86,0,2.099999905,0.3799999952,3.599999905,6.079999804,3.777935559
5577150313,4/13/2016,776,144,11,15,0,3.25,0.2199999988,0.3199999928,3.789999992,2.354996085
5577150313,4/14/2016,662,176,30,118,0,2.779999971,0.3100000024,3.329999924,6.419999897,3.989201756
5577150313,4/15/2016,695,199,54,115,0,3.559999943,1.600000024,3.920000076,9.080000043,5.642048707
5577150313,4/16/2016,472,158,56,184,0,2.730000019,1.279999971,6.639999866,10.64999986,6.617601061
5577150313,4/17/2016,525,159,37,200,0,2.319999933,0.8299999833,5.980000019,9.129999936,5.67311719
5577150313,4/18/2016,623,130,32,114,0,1.820000052,0.7200000286,4.860000134,7.400000215,4.598145533
5577150313,4/19/2016,733,111,23,108,0,1.75999999,0.6399999857,7.019999981,9.419999957,5.853314793
5577150313,4/20/2016,773,113,16,87,0,1.75999999,0.3400000036,4.119999886,6.21999988,3.864927545
5577150313,4/21/2016,670,175,74,110,0,2.779999971,1.659999967,3.650000095,8.090000033,5.026891411
5577150313,4/22/2016,823,200,30,62,0,3.299999952,0.7900000215,2.420000076,6.51000005,4.045125241
5577150313,4/23/2016,627,223,24,24,0,4.139999866,0.3600000143,1.210000038,5.709999919,3.54802836
5577150313,4/24/2016,425,141,65,210,0,1.980000019,2.150000095,7.650000095,11.78000021,7.31975051
5577150313,4/25/2016,743,214,38,61,0,2.75999999,0.6700000167,1.350000024,4.780000031,2.970153399
5577150313,4/26/2016,759,181,32,38,0,2.470000029,0.6499999762,0.8500000238,3.970000029,2.466842888
5577150313,4/27/2016,773,190,16,63,0,2.930000067,0.400000006,1.809999943,5.140000015,3.19384695
5577150313,4/28/2016,692,141,51,99,0,3.00999999,1.169999957,3.25,7.429999948,4.616786497
5577150313,4/29/2016,739,165,36,97,0,2.470000029,0.6100000143,2.839999914,5.919999957,3.678516293
5577150313,4/30/2016,621,163,45,207,0,2.609999895,0.7900000215,5.829999924,9.22999984,5.735254231
5577150313,5/1/2016,499,178,72,194,0,3.24000001,1.440000057,5.309999943,9.99000001,6.207496296
5577150313,5/2/2016,732,235,20,37,0,4.070000172,0.349999994,1.120000005,5.54000017,3.442395446
5577150313,5/3/2016,580,212,8,97,0,3.569999933,0.150000006,4.519999981,8.23999992,5.12009699
5577150313,5/4/2016,631,141,9,25,0,2.079999924,0.25,1.559999943,3.889999866,2.417133107
5577150313,5/5/2016,1153,143,21,45,0,2.670000076,0.4699999988,2.5,5.640000075,3.504532487
5577150313,5/6/2016,1304,79,16,41,0,1.450000048,0.3199999928,1.929999948,3.699999988,2.299072693
5577150313,5/7/2016,1440,0,0,0,0,0,0,0,0,0
5577150313,5/8/2016,1440,0,0,0,0,0,0,0,0,0
5577150313,5/9/2016,1099,70,11,34,0,0.9900000095,0.1400000006,1.429999948,2.559999958,1.590709734
5577150313,5/10/2016,639,194,37,104,0,3.349999905,0.75,2.559999943,6.659999847,4.138330765
5577150313,5/11/2016,257,63,15,45,0,0.8899999857,0.3000000119,1.830000043,3.020000041,1.876540445
6117666160,4/12/2016,1440,0,0,0,0,0,0,0,0,0
6117666160,4/13/2016,1440,0,0,0,0,0,0,0,0,0
6117666160,4/14/2016,1440,0,0,0,0,0,0,0,0,0
6117666160,4/15/2016,921,513,6,0,0,10.30000019,0.2800000012,0,10.58000019,6.574105299
6117666160,4/16/2016,502,518,15,7,0,9.479999542,0.8500000238,0.5799999833,10.90999955,6.77915733
6117666160,4/17/2016,702,312,0,0,0,5.400000095,0,0,5.400000095,3.355403459
6117666160,4/18/2016,759,241,0,0,0,3.890000105,0,0,3.890000105,2.417133255
6117666160,4/19/2016,425,480,0,0,0,8.409999847,0,0,8.409999847,5.225730015
6117666160,4/20/2016,587,349,10,26,0,5.519999981,0.4799999893,2.029999971,8.029999942,4.989609094
6117666160,4/21/2016,579,294,19,11,0,5.619999886,0.400000006,0.9800000191,6.999999911,4.349596944
6117666160,4/22/2016,413,402,0,0,0,6.199999809,0,0,6.199999809,3.852500081
6117666160,4/23/2016,468,512,0,0,0,8.680000305,0,0,8.680000305,5.39350047
6117666160,4/24/2016,711,362,0,0,0,5.760000229,0,0,5.760000229,3.579097102
6117666160,4/25/2016,1440,0,0,0,0,0,0,0,0,0
6117666160,4/26/2016,1077,352,7,0,0,6.869999886,0.3400000036,0,7.209999889,4.480084841
6117666160,4/27/2016,417,458,0,0,0,7.110000134,0,0,7.110000134,4.417947893
6117666160,4/28/2016,758,141,0,0,0,2.599999905,0,0,2.599999905,1.615564541
6117666160,4/29/2016,479,461,0,0,0,7.239999771,0,0,7.239999771,4.498725898
6117666160,4/30/2016,1040,343,0,0,0,5.28000021,0,0,5.28000021,3.28083901
6117666160,5/1/2016,525,397,0,0,0,6.730000019,0,0,6.730000019,4.181826842
6117666160,5/2/2016,1204,236,0,0,0,3.730000019,0,0,3.730000019,2.317713842
6117666160,5/3/2016,1440,0,0,0,0,0,0,0,0,0
6117666160,5/4/2016,1279,156,0,0,0,2.25999999,0,0,2.25999999,1.404298454
6117666160,5/5/2016,479,487,0,0,0,7.400000095,0,0,7.400000095,4.598145459
6117666160,5/6/2016,673,133,0,0,0,2.680000067,0,0,2.680000067,1.665274321
6117666160,5/7/2016,456,412,0,0,0,5.539999962,0,0,5.539999962,3.442395316
6117666160,5/8/2016,517,318,0,0,0,5.53000021,0,0,5.53000021,3.43618176
6117666160,5/9/2016,125,197,0,0,0,3.380000114,0,0,3.380000114,2.100234051
6290855005,4/12/2016,1241,199,0,0,0,3.450000048,0,0,3.450000048,2.14372998
6290855005,4/13/2016,1090,350,0,0,0.009999999776,5.389999866,0,0,5.389999866,3.349189607
6290855005,4/14/2016,1077,363,0,0,0.02999999933,5.769999981,0,0,5.769999981,3.585310658
6290855005,4/15/2016,1112,328,0,0,0.009999999776,7.170000076,0,0,7.170000076,4.455230117
6290855005,4/16/2016,1182,258,0,0,0.009999999776,6.269999981,0,0,6.269999981,3.895996158
6290855005,4/17/2016,1172,225,12,31,0,4,0.7900000215,1.139999986,5.930000007,3.684730034
6290855005,4/18/2016,1169,271,0,0,0.01999999955,5.190000057,0,0,5.190000057,3.224915526
6290855005,4/19/2016,1119,321,0,0,0.009999999776,5.389999866,0,0,5.389999866,3.349189607
6290855005,4/20/2016,1182,258,0,0,0.009999999776,4.800000191,0,0,4.800000191,2.982580919
6290855005,4/21/2016,1440,0,0,0,0,0,0,0,0,0
6290855005,4/22/2016,1138,302,0,0,0,4.71999979,0,0,4.71999979,2.93287099
6290855005,4/23/2016,1407,0,0,33,0,0,0,0,0,0
6290855005,4/24/2016,1182,258,0,0,0,4.460000038,0,0,4.460000038,2.771314684
6290855005,4/25/2016,1180,249,3,8,0.009999999776,5.03000021,0.1800000072,0.6800000072,5.890000224,3.659875329
6290855005,4/26/2016,1440,0,0,0,0,0,0,0,0,0
6290855005,4/27/2016,1153,287,0,0,0.02999999933,4.179999828,0,0,4.179999828,2.597330673
6290855005,4/28/2016,1185,255,0,0,0,4.329999924,0,0,4.329999924,2.690536383
6290855005,4/29/2016,1440,0,0,0,0,0,0,0,0,0
6290855005,4/30/2016,1116,324,0,0,0.009999999776,5.090000153,0,0,5.090000153,3.162778485
6290855005,5/1/2016,1055,282,95,8,0.01999999955,4,2.75,0.6600000262,7.410000026,4.604359126
6290855005,5/2/2016,1172,268,0,0,0.01999999955,5.110000134,0,0,5.110000134,3.175205893
6290855005,5/3/2016,1200,240,0,0,0,4.570000172,0,0,4.570000172,2.839665577
6290855005,5/4/2016,1168,272,0,0,0.009999999776,4.400000095,0,0,4.400000095,2.734032459
6290855005,5/5/2016,1201,239,0,0,0,4.789999962,0,0,4.789999962,2.976367066
6290855005,5/6/2016,1135,305,0,0,0.02999999933,4.590000153,0,0,4.590000153,2.852092985
6290855005,5/7/2016,1213,227,0,0,0,4.159999847,0,0,4.159999847,2.584903265
6290855005,5/8/2016,1189,251,0,0,0,5.820000172,0,0,5.820000172,3.616379327
6290855005,5/9/2016,800,264,0,0,0.01999999955,4.730000019,0,0,4.730000019,2.939084842
6290855005,5/10/2016,1440,0,0,0,0,0,0,0,0,0
6775888955,4/12/2016,1440,0,0,0,0,0,0,0,0,0
6775888955,4/13/2016,1053,85,18,17,0,1.220000029,0.5799999833,1.110000014,2.910000026,1.808189626
6775888955,4/14/2016,863,105,24,14,0,1.970000029,0.8600000143,0.8700000048,3.700000048,2.29907273
6775888955,4/15/2016,976,58,0,0,0,0.9200000167,0,0,0.9200000167,0.5716613304
6775888955,4/16/2016,1377,9,18,36,0,0.05999999866,0.8100000024,2.519999981,3.389999982,2.106447679
6775888955,4/17/2016,1392,19,24,5,0,0.3100000024,1.129999995,0.349999994,1.789999992,1.112254085
6775888955,4/18/2016,1233,146,31,30,0,3.170000076,0.7699999809,2,5.940000057,3.690943776
6775888955,4/19/2016,1440,0,0,0,0,0,0,0,0,0
6775888955,4/20/2016,1079,178,113,70,0,2.220000029,1.74000001,3.769999981,7.730000019,4.803197842
6775888955,4/21/2016,1440,0,0,0,0,0,0,0,0,0
6775888955,4/22/2016,1420,20,0,0,0,0.4600000083,0,0,0.4600000083,0.2858306652
6775888955,4/23/2016,1440,0,0,0,0,0,0,0,0,0
6775888955,4/24/2016,1400,11,18,11,0,0.150000006,0.6200000048,0.7699999809,1.539999992,0.9569113348
6775888955,4/25/2016,1302,92,13,33,0,1.899999976,0.4600000083,2.269999981,4.629999965,2.876947709
6775888955,4/26/2016,1321,47,30,42,0,0.7300000191,0.8700000048,3.480000019,5.080000043,3.156564707
6775888955,4/27/2016,1440,0,0,0,0,0,0,0,0,0
6775888955,4/28/2016,1410,15,13,2,0,0.2399999946,0.200000003,0.05999999866,0.4999999963,0.3106854977
6775888955,4/29/2016,1440,0,0,0,0,0,0,0,0,0
6775888955,4/30/2016,1344,84,9,3,0,1.480000019,0.1599999964,0.1599999964,1.800000012,1.118467807
6775888955,5/1/2016,1347,50,34,9,0,0.6800000072,0.6200000048,0.4799999893,1.780000001,1.106040381
6775888955,5/2/2016,1440,0,0,0,0,0,0,0,0,0
6775888955,5/3/2016,1439,1,0,0,0,0.009999999776,0,0,0.009999999776,0.006213709861
6775888955,5/4/2016,1440,0,0,0,0,0,0,0,0,0
6775888955,5/5/2016,1440,0,0,0,0,0,0,0,0,0
6775888955,5/6/2016,1318,75,35,12,0,1.929999948,0.9300000072,0.4699999988,3.329999954,2.069165401
6775888955,5/7/2016,551,49,5,2,0,1.049999952,0.2399999946,0.1299999952,1.419999942,0.8823467841
6962181067,4/12/2016,796,189,14,50,0,2.50999999,0.8299999833,3.400000095,6.740000069,4.188040583
6962181067,4/13/2016,548,142,24,8,0,1.960000038,1.210000038,0.5699999928,3.740000069,2.323927583
6962181067,4/14/2016,862,86,0,0,0,1.029999971,0,0,1.029999971,0.6400121122
6962181067,4/15/2016,837,217,0,0,0,3.680000067,0,0,3.680000067,2.286645321
6962181067,4/16/2016,741,280,3,50,0,4.880000114,0.1899999976,3.660000086,8.730000198,5.424568953
6962181067,4/17/2016,634,295,13,5,0,5.690000057,0.6800000072,0.3300000131,6.700000077,4.163185748
6962181067,4/18/2016,689,238,42,13,0,4.320000172,2.390000105,0.8299999833,7.54000026,4.685137501
6962181067,4/19/2016,659,195,41,35,0,2.869999886,2.130000114,2.099999905,7.099999905,4.411734041
6962181067,4/20/2016,639,297,4,48,0,5.090000153,0.1899999976,4.28000021,9.56000036,5.940306984
6962181067,4/21/2016,708,214,27,53,0.1099999994,3.50999999,2.099999905,3.99000001,9.599999905,5.965161541
6962181067,4/22/2016,659,240,33,30,0,3.769999981,1.549999952,1.769999981,7.089999914,4.405520337
6962181067,4/23/2016,484,347,41,58,0,7.039999962,2,4.199999809,13.23999977,8.226951898
6962181067,4/24/2016,720,199,0,0,0,3.319999933,0,0,3.319999933,2.062951679
6962181067,4/25/2016,637,282,31,35,0.1000000015,4.460000038,1.679999948,3.019999981,9.159999967,5.691758339
6962181067,4/26/2016,680,254,7,36,0,3.900000095,0.4199999869,2.579999924,6.900000006,4.287459904
6962181067,4/27/2016,697,279,38,7,0,4.25,2.019999981,0.5500000119,6.819999993,4.237750216
6962181067,4/28/2016,621,288,8,38,0,5.590000153,0.2399999946,2.50999999,8.340000138,5.182234226
6962181067,4/29/2016,645,369,15,12,0,5.809999943,0.4799999893,0.8199999928,7.109999925,4.417947763
6962181067,4/30/2016,731,237,16,32,0,3.670000076,0.7599999905,2.24000001,6.670000076,4.144544617
6962181067,5/1/2016,722,215,0,0,0,3.609999895,0,0,3.609999895,2.243149245
6962181067,5/2/2016,655,313,39,18,0,5.340000153,2,1.200000048,8.5400002,5.306508464
6962181067,5/3/2016,654,267,36,21,0,4.329999924,2.039999962,1.74000001,8.109999895,5.039318745
6962181067,5/4/2016,683,284,36,15,0,4.550000191,1.679999948,0.4699999988,6.700000137,4.163185785
6962181067,5/5/2016,591,305,22,14,0,4.809999943,1.159999967,0.9900000095,6.959999919,4.32474211
6962181067,5/6/2016,717,299,0,0,0,3.910000086,0,0,3.910000086,2.429560663
6962181067,5/7/2016,745,328,0,0,0,4.5,0,0,4.5,2.7961695
6962181067,5/8/2016,709,151,14,0,0,2.25,0.5199999809,0,2.769999981,1.721197658
6962181067,5/9/2016,607,231,21,43,0,3.650000095,1.179999948,3.900000095,8.730000138,5.424568916
6962181067,5/10/2016,626,275,34,62,0,4.989999771,1.75,3.470000029,10.2099998,6.344197786
6962181067,5/11/2016,709,199,7,24,0,2.650000095,0.3100000024,1.49000001,4.450000107,2.765101017
6962181067,5/12/2016,127,105,8,0,0,2.109999895,0.25,0,2.359999895,1.466435495
7007744171,4/12/2016,1024,355,8,53,0,5.409999847,0.3799999952,4.5,10.28999984,6.393907492
7007744171,4/13/2016,1101,261,22,56,0,4.480000019,0.5600000024,4.610000134,9.650000155,5.996230246
7007744171,4/14/2016,1096,304,6,34,0,4.960000038,0.3400000036,2.950000048,8.250000089,5.126310806
7007744171,4/15/2016,1238,202,0,0,0,3.529999971,0,0,3.529999971,2.193439612
7007744171,4/16/2016,1155,203,0,0,0,3.099999905,0,0,3.099999905,1.926250041
7007744171,4/17/2016,1135,305,0,0,0,5.389999866,0,0,5.389999866,3.349189607
7007744171,4/18/2016,1077,284,31,48,0.01999999955,5.050000191,2.119999886,3.789999962,10.96000004,6.810226184
7007744171,4/19/2016,1066,304,17,53,0,5.309999943,0.7599999905,4.409999847,10.47999978,6.511967944
7007744171,4/20/2016,1000,347,33,60,0,5.860000134,0.6700000167,4.789999962,11.32000011,7.03391979
7007744171,4/21/2016,1049,327,34,30,0,5.170000076,1.870000005,2.150000095,9.190000176,5.7103996
7007744171,4/22/2016,1065,261,50,64,0,4.369999886,1.75999999,4.099999905,10.22999978,6.356625194
7007744171,4/23/2016,1190,223,25,2,0,4.150000095,1.129999995,0.1299999952,5.410000086,3.361617163
7007744171,4/24/2016,1021,419,0,0,0,7.420000076,0,0,7.420000076,4.610572867
7007744171,4/25/2016,986,379,24,51,0,7.670000076,1.370000005,4.309999943,13.35000002,8.295302865
7007744171,4/26/2016,978,424,22,16,0,8.229999542,0.9399999976,0.9300000072,10.09999955,6.275846819
7007744171,4/27/2016,1041,337,12,50,0,5.289999962,0.6600000262,4.269999981,10.21999997,6.350411601
7007744171,4/28/2016,1007,401,16,16,0,8.260000229,0.7699999809,1.090000033,10.12000024,6.288274671
7007744171,4/29/2016,961,382,42,55,0,7.949999809,2.049999952,4.309999943,14.3099997,8.891818826
7007744171,4/30/2016,1240,200,0,0,0,2.519999981,0,0,2.519999981,1.565854908
7007744171,5/1/2016,1142,237,0,0,0,3.75,0,0,3.75,2.33014125
7007744171,5/2/2016,1112,250,14,64,0,3.829999924,0.6999999881,4.639999866,9.169999778,5.697971932
7007744171,5/3/2016,1021,330,31,58,0,5.360000134,1.019999981,4.480000019,10.86000013,6.748089143
7007744171,5/4/2016,1440,0,0,0,0,0,0,0,0,0
7007744171,5/5/2016,1047,317,23,53,0,5.480000019,1.289999962,4.329999924,11.0999999,6.897218041
7007744171,5/6/2016,1136,247,13,44,0,3.859999895,0.8100000024,3,7.669999897,4.765915506
7007744171,5/7/2016,111,0,0,0,0,0,0,0,0,0
7086361926,4/12/2016,745,153,6,59,0,2.970000029,0.150000006,5.269999981,8.390000015,5.2133027
7086361926,4/13/2016,744,155,26,31,0,2.839999914,0.2099999934,0.5600000024,3.60999991,2.243149254
7086361926,4/14/2016,787,189,32,35,0,3.660000086,0.3300000131,2.029999971,6.02000007,3.740653464
7086361926,4/15/2016,864,139,21,30,0,2.529999971,1.110000014,2.039999962,5.679999948,3.529387247
7086361926,4/16/2016,1437,3,0,0,0,0.009999999776,0,0,0.009999999776,0.006213709861
7086361926,4/17/2016,1440,0,0,0,0,0,0,0,0,0
7086361926,4/18/2016,1136,114,51,61,0,2.309999943,1.220000029,3.170000076,6.700000048,4.16318573
7086361926,4/19/2016,671,124,69,67,0,2.50999999,1.230000019,3.529999971,7.269999981,4.517367158
7086361926,4/20/2016,797,145,13,87,0,2.539999962,0.4499999881,7.639999866,10.62999982,6.605173616
7086361926,4/21/2016,758,206,6,19,0,4.510000229,0.3000000119,1.360000014,6.170000255,3.833859229
7086361926,4/22/2016,762,153,59,58,0,2.670000076,0.9700000286,2.869999886,6.50999999,4.045125204
7086361926,4/23/2016,1350,90,0,0,0,1.799999952,0,0,1.799999952,1.11846777
7086361926,4/24/2016,566,125,0,0,0,2.150000095,0,0,2.150000095,1.335947709
7086361926,4/25/2016,706,129,39,69,0,2.369999886,0.6999999881,3.75,6.819999874,4.237750141
7086361926,4/26/2016,726,132,33,70,0,2.119999886,0.7699999809,4.159999847,7.049999714,4.380665372
7086361926,4/27/2016,829,145,6,55,0,2.529999971,0.1800000072,5.630000114,8.340000093,5.182234198
7086361926,4/28/2016,810,161,48,54,0,3.359999895,1.639999986,2.789999962,7.789999843,4.840479992
7086361926,4/29/2016,1198,182,36,24,0,4,0.4499999881,0.4900000095,4.939999998,3.069572739
7086361926,4/30/2016,584,308,17,42,0,5.239999771,1.039999962,3.119999886,9.399999619,5.840887163
7086361926,5/1/2016,685,258,15,30,0,4.849999905,0.8999999762,2.299999952,8.049999833,5.002036446
7086361926,5/2/2016,737,139,26,66,0,2.660000086,0.6600000262,3.480000019,6.800000131,4.225322881
7086361926,5/3/2016,761,152,36,57,0,3.160000086,0.8500000238,2.74000001,6.750000119,4.194254324
7086361926,5/4/2016,843,135,12,45,0,2.900000095,0.1199999973,5.28000021,8.300000302,5.157379488
7086361926,5/5/2016,1253,149,14,24,0,2.950000048,0.8299999833,1.779999971,5.560000002,3.454822761
7086361926,5/6/2016,834,154,35,84,0,3.119999886,1.429999948,3.819999933,8.369999766,5.200875125
7086361926,5/7/2016,621,209,42,20,0,4.679999828,2.329999924,1.460000038,8.46999979,5.26301224
7086361926,5/8/2016,695,147,27,32,0,3.25,1.529999971,2.309999943,7.089999914,4.405520337
7086361926,5/9/2016,743,171,50,67,0,3.119999886,1.710000038,4.260000229,9.090000153,5.648262485
7086361926,5/10/2016,1182,106,23,72,0,2.450000048,1.200000048,7.110000134,10.76000023,6.685952102
7086361926,5/11/2016,757,128,40,57,0,2.230000019,1.389999986,2.890000105,6.51000011,4.045125278
7086361926,5/12/2016,343,58,4,5,0,1.889999986,0.2700000107,0.3799999952,2.539999992,1.578282335
8053475328,4/12/2016,1193,123,8,116,0,2.099999905,0.3899999857,11.64000034,14.13000023,8.779972375
8053475328,4/13/2016,1177,156,12,95,0,2.450000048,0.4699999988,10.43000031,13.35000035,8.295303069
8053475328,4/14/2016,1123,193,5,119,0,3.359999895,0.2099999934,12.34000015,15.91000004,9.886012636
8053475328,4/15/2016,1142,158,8,132,0,2.589999914,0.3899999857,13.26000023,16.24000013,10.09106512
8053475328,4/16/2016,1255,83,6,96,0,1.49000001,0.2700000107,9.359999657,11.11999968,6.909645319
8053475328,4/17/2016,1113,195,21,111,0,3.640000105,0.8000000119,9.239999771,13.67999989,8.50035521
8053475328,4/18/2016,1137,195,6,102,0,3.349999905,0.2300000042,9.079999924,12.65999983,7.866556756
8053475328,4/19/2016,1152,191,7,90,0,2.950000048,0.3100000024,9.220000267,12.48000032,7.754710277
8053475328,4/20/2016,695,158,5,89,0,2.380000114,0.2300000042,9.579999924,12.19000004,7.574512516
8053475328,4/21/2016,1164,170,6,100,0,2.579999924,0.25,9.670000076,12.5,7.7671375
8053475328,4/22/2016,1260,117,3,60,0,1.879999995,0.150000006,6.260000229,8.29000023,5.151165733
8053475328,4/23/2016,741,223,14,125,0,4.019999981,0.6299999952,12.53999996,17.18999994,10.68136745
8053475328,4/24/2016,1096,182,33,129,0,3.25999999,1.549999952,13.13000011,17.94000006,11.14739578
8053475328,4/25/2016,1104,209,9,118,0,3.859999895,0.4600000083,11.36999989,15.68999979,9.749310859
8053475328,4/26/2016,1182,185,5,68,0,3.099999905,0.200000003,6.309999943,9.60999985,5.971375217
8053475328,4/27/2016,1187,183,10,60,0,2.930000067,0.4300000072,6.460000038,9.820000112,6.10186329
8053475328,4/28/2016,1188,153,9,90,0,2.349999905,0.3899999857,9.670000076,12.40999997,7.711214089
8053475328,4/29/2016,1215,159,8,58,0,3.170000076,0.3100000024,6.170000076,9.650000155,5.996230246
8053475328,4/30/2016,1281,131,1,27,0,2.539999962,0.05999999866,2.99000001,5.58999997,3.473463871
8053475328,5/1/2016,1389,51,0,0,0,0.8500000238,0,0,0.8500000238,0.5281653648
8053475328,5/2/2016,1345,95,0,0,0,1.429999948,0,0,1.429999948,0.8885604974
8053475328,5/3/2016,1166,165,22,87,0,2.589999914,0.9300000072,8.390000343,11.91000026,7.400528774
8053475328,5/4/2016,1220,123,8,89,0,1.909999967,0.400000006,8.819999695,11.12999967,6.915859023
8053475328,5/5/2016,1208,130,9,93,0,2.210000038,0.4499999881,8.850000381,11.51000041,7.151980463
8053475328,5/6/2016,1245,90,15,90,0,1.210000038,0.6899999976,9.100000381,11.00000042,6.835081259
8053475328,5/7/2016,1076,148,20,121,0,2.349999905,0.8799999952,12.43999958,15.66999948,9.736883247
8053475328,5/8/2016,1073,228,14,125,0,3.660000086,0.5899999738,13.39999962,17.64999968,10.96719795
8053475328,5/9/2016,1214,148,12,66,0,2.690000057,0.5699999928,6.119999886,9.379999936,5.82845994
8053475328,5/10/2016,1219,115,10,96,0,1.850000024,0.4199999869,9.090000153,11.36000016,7.058774661
8053475328,5/11/2016,1189,184,7,60,0,3.039999962,0.2800000012,6.079999924,9.399999887,5.84088733
8053475328,5/12/2016,839,39,4,28,0,0.7599999905,0.200000003,2.950000048,3.910000041,2.429560636
8253242879,4/12/2016,1244,154,2,40,0,1.590000033,0.1400000006,5.429999828,7.159999862,4.449016274
8253242879,4/13/2016,1298,96,11,35,0,1.309999943,0.6299999952,4.170000076,6.110000014,3.796576819
8253242879,4/14/2016,1362,33,16,29,0,0.5400000215,0.9900000095,1.929999948,3.459999979,2.149943647
8253242879,4/15/2016,1335,105,0,0,0,1.75999999,0,0,1.75999999,1.093612954
8253242879,4/16/2016,1268,115,51,6,0,2.450000048,3.269999981,0.4300000072,6.150000036,3.821431672
8253242879,4/17/2016,1237,157,5,41,0,2.329999924,0.150000006,5.429999828,7.909999758,4.91504446
8253242879,4/18/2016,1278,130,16,16,0,1.799999952,0.6299999952,1.039999962,3.469999909,2.156157314
8253242879,4/19/2016,1276,164,0,0,0,2.779999971,0,0,2.779999971,1.727411362
8253242879,4/20/2016,1201,216,18,5,0.009999999776,3.109999895,0.8199999928,0.3300000131,4.259999901,2.647040399
8253242879,4/21/2016,1199,172,20,49,0,1.75,0.9300000072,5.880000114,8.560000122,5.318935836
8253242879,4/22/2016,1320,120,0,0,0,1.870000005,0,0,1.870000005,1.161963773
8253242879,4/23/2016,1193,191,26,30,0,3.130000114,1.039999962,2.089999914,6.25999999,3.889782454
8253242879,4/24/2016,1313,82,4,41,0,1.340000033,0.1899999976,5.599999905,7.129999936,4.43037519
8253242879,4/25/2016,1261,118,54,7,0,1.769999981,2.390000105,0.3600000143,4.5200001,2.808596982
8253242879,4/26/2016,1299,108,14,19,0,1.370000005,0.4900000095,1.179999948,3.039999962,1.888967816
8253242879,4/27/2016,1286,104,5,45,0,1.700000048,0.2300000042,6.239999771,8.169999823,5.07660096
8253242879,4/28/2016,1393,20,16,11,0,0.3400000036,0.7799999714,0.6700000167,1.789999992,1.112254085
8253242879,4/29/2016,1257,136,14,16,0,2.400000095,0.5400000215,1.289999962,4.230000079,2.628399379
8253242879,4/30/2016,1440,0,0,0,0,0,0,0,0,0
8378563200,4/12/2016,723,156,15,65,0,4.5,0.7099999785,0.8299999833,6.039999962,3.753080816
8378563200,4/13/2016,680,169,14,116,0,4.210000038,0.6499999762,4.960000038,9.820000052,6.101863253
8378563200,4/14/2016,699,174,21,123,0,3.910000086,1.029999971,5.619999886,10.55999994,6.561677724
8378563200,4/15/2016,729,190,23,60,0,5.409999847,1.149999976,4.909999847,11.46999967,7.127125166
8378563200,4/16/2016,563,142,21,64,0,2.440000057,1.070000052,5.369999886,8.879999995,5.517774477
8378563200,4/17/2016,599,93,0,0,0,1.690000057,0,0,1.690000057,1.050117026
8378563200,4/18/2016,720,174,10,117,0,5.199999809,0.5600000024,5.050000191,10.81,6.717020511
8378563200,4/19/2016,737,154,19,120,0,4.179999828,0.8799999952,5.300000191,10.36000001,6.437403569
8378563200,4/20/2016,763,169,8,82,0,4.78000021,0.4399999976,2.230000019,7.450000226,4.629214091
8378563200,4/21/2016,677,145,16,137,0,4.289999962,0.8199999928,6.900000095,12.01000005,7.462665741
8378563200,4/22/2016,769,159,12,113,0,4.179999828,0.5899999738,4.909999847,9.67999965,6.014871062
8378563200,4/23/2016,740,136,10,19,0,2.480000019,0.5199999809,1.519999981,4.519999981,2.808596908
8378563200,4/24/2016,734,135,0,0,0,2.940000057,0,0,2.940000057,1.826830776
8378563200,4/25/2016,692,141,16,117,0,3.920000076,0.8700000048,5.050000191,9.840000272,6.114290809
8378563200,4/26/2016,593,161,18,90,0,4.420000076,0.9200000167,7.510000229,12.85000032,7.98461755
8378563200,4/27/2016,676,192,4,4,0,5.329999924,0.1800000072,0.3300000131,5.839999944,3.628806605
8378563200,4/28/2016,711,139,10,11,0,2.910000086,0.4900000095,0.8999999762,4.300000072,2.671895344
8378563200,4/29/2016,767,172,7,3,0,4.269999981,0.3600000143,0.25,4.879999995,3.032290477
8378563200,4/30/2016,780,121,0,0,0,2.339999914,0,0,2.339999914,1.454008087
8378563200,5/1/2016,669,127,10,71,0,2.470000029,0.5600000024,6.03000021,9.060000241,5.62962141
8378563200,5/2/2016,802,142,4,63,0,4.010000229,0.1700000018,0.6299999952,4.810000226,2.98879465
8378563200,5/3/2016,822,195,20,71,0,4.5,1.059999943,1.340000033,6.899999976,4.287459885
8378563200,5/4/2016,680,167,10,19,0,4.199999809,0.4900000095,1.559999943,6.249999762,3.883568602
8378563200,5/5/2016,764,214,3,66,0,5.739999771,0.1599999964,0.8899999857,6.789999753,4.219108937
8378563200,5/6/2016,831,166,5,74,0,3.779999971,0.25,1.549999952,5.579999924,3.467250133
8378563200,5/7/2016,851,158,0,0,0,3.539999962,0,0,3.539999962,2.199653316
8378563200,5/8/2016,621,139,0,0,0,2.329999924,0,0,2.329999924,1.447794383
8378563200,5/9/2016,772,171,13,71,0,4.71999979,0.6600000262,1.269999981,6.649999797,4.132117024
